learning_id,application,class,identity,label,model,module,ownership_class,source_root,generation_basis,evidence_pointer,reachability,criticality,research_status,register_coverage,detail,open_question,material_delta,NA_PROCESS,DIM_PROCESS,NA_CONFIGURATION,DIM_CONFIGURATION,NA_OPTIONAL_FUNCTION,DIM_OPTIONAL_FUNCTION,NA_SOURCE,DIM_SOURCE,NA_RUNTIME,DIM_RUNTIME,DIM_DATA_MODEL,NA_DATA_MODEL,NA_SECURITY,DIM_SECURITY,DIM_CROSS_MODULE,NA_CROSS_MODULE,DIM_EDGE,NA_EDGE,FUNCTION_COMPLETE,APPLICABLE_DIMS,VERIFIED_DIMS,CONFIG_CONDITION,OPTIONAL_CLASS,OPTIONAL_ACTIVATION,SECURITY_CONDITION,PROCESS_CONDITION,EDGE_CONDITION,PROCESS_FACETS,CROSS_MODULE_CONDITION,DATA_CONDITION,RUNTIME_CONDITION,DET_PROCESS,RV_PROCESS,DET_CONFIGURATION,RV_CONFIGURATION,DET_OPTIONAL_FUNCTION,RV_OPTIONAL_FUNCTION,DET_SOURCE,RV_SOURCE,DET_RUNTIME,RV_RUNTIME,DET_DATA_MODEL,RV_DATA_MODEL,DET_SECURITY,RV_SECURITY,DET_CROSS_MODULE,RV_CROSS_MODULE,DET_EDGE,RV_EDGE,DETERMINED_COMPLETE,RESEARCH_COMPLETE
LI-INV-BUTTON-0401,Inventory,BUTTON,stock.stock_inventory_request_count_form_view::action_request_count,Confirm,stock.request.count,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/wizard/stock_request_count.xml,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,STANDARD,S1_SOURCE_LOCATED,04,"{""type"": ""object"", ""invisible"": null, ""groups"": null, ""confirm"": null}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,VERIFIED,,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 1 access grants, 0 record rules",INVOKES action_request_count on stock.request.count — located in the domain source (1 definition(s)); 11 facets determined,NOT A REVERSE CONTROL,"{""TRIGGER"": ""CALLED FROM A UI CONTROL"", ""PRECONDITION"": ""NONE DETECTED"", ""VALIDATION"": ""NONE DETECTED"", ""DECISION_BRANCH"": ""0"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""YES"", ""ERROR"": ""NO"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS NOTHING"", ""CROSS_MODULE_CALL"": ""NO""}",,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BUTTON-0402,Inventory,BUTTON,stock.view_stock_return_picking_form::None,Discard,stock.return.picking,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/wizard/stock_picking_return_views.xml,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,STANDARD,S1_SOURCE_LOCATED,04,"{""type"": null, ""invisible"": null, ""groups"": null, ""confirm"": null}",,,"the invoked method is not declared in the 149-module domain source — the process belongs to another domain (evidenced by an exhaustive method index over 1,624 domain source files with a firing positive control)",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,VERIFIED,,YES,6,6,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 1 access grants, 0 record rules",INVOKES None — NOT LOCATED in the 149-module domain source; owner outside the boundary,NOT A REVERSE CONTROL,,,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BUTTON-0403,Inventory,BUTTON,stock.view_stock_return_picking_form::action_create_exchanges,Return for Exchange,stock.return.picking,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/wizard/stock_picking_return_views.xml,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,STANDARD,S1_SOURCE_LOCATED,04,"{""type"": ""object"", ""invisible"": ""picking_type_code not in ('incoming', 'outgoing')"", ""groups"": null, ""confirm"": null}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,VERIFIED,,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 1 access grants, 0 record rules",INVOKES action_create_exchanges on stock.return.picking — located in the domain source (1 definition(s)); 11 facets determined,NOT A REVERSE CONTROL,"{""TRIGGER"": ""CALLED FROM A UI CONTROL"", ""PRECONDITION"": ""guard-if at entry"", ""VALIDATION"": ""NONE DETECTED"", ""DECISION_BRANCH"": ""3"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""NO"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS A VALUE"", ""CROSS_MODULE_CALL"": ""YES""}",,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BUTTON-0404,Inventory,BUTTON,stock.view_stock_return_picking_form::action_create_returns,Return,stock.return.picking,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/wizard/stock_picking_return_views.xml,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,STANDARD,S1_SOURCE_LOCATED,04,"{""type"": ""object"", ""invisible"": null, ""groups"": null, ""confirm"": null}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,VERIFIED,,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 1 access grants, 0 record rules",INVOKES action_create_returns on stock.return.picking — located in the domain source (2 definition(s)); 11 facets determined,NOT A REVERSE CONTROL,"{""TRIGGER"": ""CALLED FROM A UI CONTROL"", ""PRECONDITION"": ""guard-if at entry"", ""VALIDATION"": ""RAISES UserError"", ""DECISION_BRANCH"": ""2"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""YES"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""CALLS super()"", ""OUTPUT"": ""RETURNS A VALUE"", ""CROSS_MODULE_CALL"": ""NO""}",,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BUTTON-0405,Inventory,BUTTON,stock.view_stock_return_picking_form::action_create_returns_all,Return All,stock.return.picking,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/wizard/stock_picking_return_views.xml,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,STANDARD,S1_SOURCE_LOCATED,04,"{""type"": ""object"", ""invisible"": null, ""groups"": null, ""confirm"": null}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,VERIFIED,,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 1 access grants, 0 record rules",INVOKES action_create_returns_all on stock.return.picking — located in the domain source (1 definition(s)); 11 facets determined,NOT A REVERSE CONTROL,"{""TRIGGER"": ""CALLED FROM A UI CONTROL"", ""PRECONDITION"": ""ensure_one"", ""VALIDATION"": ""NONE DETECTED"", ""DECISION_BRANCH"": ""2"", ""STATE_TRANSITION"": ""READS state"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""NO"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS A VALUE"", ""CROSS_MODULE_CALL"": ""NO""}",,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BUTTON-0406,Inventory,BUTTON,stock.view_stock_rules_report::None,Cancel,stock.rules.report,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/wizard/stock_rules_report_views.xml,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,STANDARD,S1_SOURCE_LOCATED,04,"{""type"": null, ""invisible"": null, ""groups"": null, ""confirm"": null}",,,"the invoked method is not declared in the 149-module domain source — the process belongs to another domain (evidenced by an exhaustive method index over 1,624 domain source files with a firing positive control)",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,VERIFIED,,YES,6,6,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 1 access grants, 0 record rules",INVOKES None — NOT LOCATED in the 149-module domain source; owner outside the boundary,NOT A REVERSE CONTROL,,,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BUTTON-0407,Inventory,BUTTON,stock.view_stock_rules_report::print_report,Overview,stock.rules.report,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/wizard/stock_rules_report_views.xml,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,STANDARD,S1_SOURCE_LOCATED,04,"{""type"": ""object"", ""invisible"": null, ""groups"": null, ""confirm"": null}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,VERIFIED,,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 1 access grants, 0 record rules",INVOKES print_report on stock.rules.report — located in the domain source (1 definition(s)); 11 facets determined,NOT A REVERSE CONTROL,"{""TRIGGER"": ""CALLED FROM A UI CONTROL"", ""PRECONDITION"": ""ensure_one"", ""VALIDATION"": ""NONE DETECTED"", ""DECISION_BRANCH"": ""0"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""NO"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS A VALUE"", ""CROSS_MODULE_CALL"": ""NO""}",,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BUTTON-0408,Inventory,BUTTON,stock.stock_scrap_form_view2::None,Discard,stock.scrap,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_scrap_views.xml,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,04,"{""type"": null, ""invisible"": null, ""groups"": null, ""confirm"": null}",,,"the invoked method is not declared in the 149-module domain source — the process belongs to another domain (evidenced by an exhaustive method index over 1,624 domain source files with a firing positive control)",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,VERIFIED,,YES,6,6,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 2 access grants, 1 record rules",INVOKES None — NOT LOCATED in the 149-module domain source; owner outside the boundary,NOT A REVERSE CONTROL,,,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BUTTON-0409,Inventory,BUTTON,stock_barcode.scrap_product_selector::None,Discard,stock.scrap,stock_barcode,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock_barcode/views/stock_scrap_views.xml,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,04,"{""type"": null, ""invisible"": null, ""groups"": null, ""confirm"": null}",,,"the invoked method is not declared in the 149-module domain source — the process belongs to another domain (evidenced by an exhaustive method index over 1,624 domain source files with a firing positive control)",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,VERIFIED,,YES,6,6,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",OPTIONAL MODULE FEATURE,module install: stock_barcode,"OBJECT-LEVEL: 2 access grants, 1 record rules",INVOKES None — NOT LOCATED in the 149-module domain source; owner outside the boundary,NOT A REVERSE CONTROL,,,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BUTTON-0410,Inventory,BUTTON,stock.stock_scrap_form_view::action_get_stock_move_lines,,stock.scrap,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_scrap_views.xml,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,04,"{""type"": ""object"", ""invisible"": ""not move_ids"", ""groups"": null, ""confirm"": null}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,VERIFIED,,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 2 access grants, 1 record rules",INVOKES action_get_stock_move_lines on stock.scrap — located in the domain source (1 definition(s)); 11 facets determined,NOT A REVERSE CONTROL,"{""TRIGGER"": ""CALLED FROM A UI CONTROL"", ""PRECONDITION"": ""NONE DETECTED"", ""VALIDATION"": ""NONE DETECTED"", ""DECISION_BRANCH"": ""0"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""NO"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS A VALUE"", ""CROSS_MODULE_CALL"": ""YES""}",,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BUTTON-0411,Inventory,BUTTON,stock.stock_scrap_form_view::action_get_stock_picking,Stock Operation,stock.scrap,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_scrap_views.xml,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,04,"{""type"": ""object"", ""invisible"": ""not picking_id"", ""groups"": null, ""confirm"": null}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,VERIFIED,,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 2 access grants, 1 record rules",INVOKES action_get_stock_picking on stock.scrap — located in the domain source (1 definition(s)); 11 facets determined,NOT A REVERSE CONTROL,"{""TRIGGER"": ""CALLED FROM A UI CONTROL"", ""PRECONDITION"": ""NONE DETECTED"", ""VALIDATION"": ""NONE DETECTED"", ""DECISION_BRANCH"": ""0"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""NO"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS A VALUE"", ""CROSS_MODULE_CALL"": ""YES""}",,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BUTTON-0412,Inventory,BUTTON,stock.stock_scrap_form_view::action_validate,Validate,stock.scrap,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_scrap_views.xml,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,04,"{""type"": ""object"", ""invisible"": ""state != 'draft'"", ""groups"": null, ""confirm"": null}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,VERIFIED,,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 2 access grants, 1 record rules",INVOKES action_validate on stock.scrap — located in the domain source (1 definition(s)); 11 facets determined,NOT A REVERSE CONTROL,"{""TRIGGER"": ""CALLED FROM A UI CONTROL"", ""PRECONDITION"": ""ensure_one"", ""VALIDATION"": ""RAISES UserError"", ""DECISION_BRANCH"": ""2"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""YES"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS AN ACTION"", ""CROSS_MODULE_CALL"": ""NO""}",,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BUTTON-0413,Inventory,BUTTON,stock.stock_scrap_form_view2::action_validate,Scrap Products,stock.scrap,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_scrap_views.xml,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,04,"{""type"": ""object"", ""invisible"": null, ""groups"": null, ""confirm"": null}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,VERIFIED,,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 2 access grants, 1 record rules",INVOKES action_validate on stock.scrap — located in the domain source (1 definition(s)); 11 facets determined,NOT A REVERSE CONTROL,"{""TRIGGER"": ""CALLED FROM A UI CONTROL"", ""PRECONDITION"": ""ensure_one"", ""VALIDATION"": ""RAISES UserError"", ""DECISION_BRANCH"": ""2"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""YES"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS AN ACTION"", ""CROSS_MODULE_CALL"": ""NO""}",,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BUTTON-0414,Inventory,BUTTON,stock_barcode.scrap_product_selector::action_validate,Scrap,stock.scrap,stock_barcode,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock_barcode/views/stock_scrap_views.xml,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,04,"{""type"": ""object"", ""invisible"": null, ""groups"": null, ""confirm"": null}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,VERIFIED,,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",OPTIONAL MODULE FEATURE,module install: stock_barcode,"OBJECT-LEVEL: 2 access grants, 1 record rules",INVOKES action_validate on stock.scrap — located in the domain source (1 definition(s)); 11 facets determined,NOT A REVERSE CONTROL,"{""TRIGGER"": ""CALLED FROM A UI CONTROL"", ""PRECONDITION"": ""ensure_one"", ""VALIDATION"": ""RAISES UserError"", ""DECISION_BRANCH"": ""2"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""YES"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS AN ACTION"", ""CROSS_MODULE_CALL"": ""NO""}",,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BUTTON-0415,Inventory,BUTTON,stock.stock_storage_category_form::%(action_storage_category_locations)d,Locations,stock.storage.category,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_storage_category_views.xml,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,STANDARD,S1_SOURCE_LOCATED,04,"{""type"": ""action"", ""invisible"": null, ""groups"": null, ""confirm"": null}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,VERIFIED,,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 2 access grants, 1 record rules",OPENS ACTION None — no method executes; the process is the target view,NOT A REVERSE CONTROL,,,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
