learning_id,class,identity,label,model,module,evidence_pointer,criticality,detail,research_status,register_coverage,open_question,material_delta
LI-INV-MENUX-0021,MENUX,mrp.menu_mrp_traceability,Lots/Serial Numbers,,mrp,mrp/views/stock_move_views.xml,STANDARD,"{""parent"": ""mrp.menu_mrp_bom"", ""action"": ""stock.action_production_lot_form"", ""groups"": ""stock.group_production_lot""}",DISCOVERED,,,
LI-INV-MENUX-0022,MENUX,mrp.menu_mrp_unbuild,Unbuild Orders,,mrp,mrp/views/mrp_unbuild_views.xml,STANDARD,"{""parent"": ""mrp.menu_mrp_manufacturing"", ""action"": ""mrp.mrp_unbuild"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0023,MENUX,mrp.menu_mrp_work_order_report,Work Orders,,mrp,mrp/views/mrp_production_views.xml,STANDARD,"{""parent"": ""mrp.menu_mrp_reporting"", ""action"": ""mrp.mrp_workorder_report"", ""groups"": ""group_mrp_routings""}",DISCOVERED,,,
LI-INV-MENUX-0024,MENUX,mrp.menu_mrp_workcenter_productivity_report,,,mrp,mrp/views/mrp_workcenter_views.xml,STANDARD,"{""parent"": ""mrp.menu_mrp_reporting"", ""action"": ""mrp.mrp_workcenter_productivity_report"", ""groups"": ""group_mrp_routings""}",DISCOVERED,,,
LI-INV-MENUX-0025,MENUX,mrp.menu_mrp_workorder_todo,Work Orders,,mrp,mrp/views/mrp_production_views.xml,STANDARD,"{""parent"": ""mrp.menu_mrp_manufacturing"", ""action"": ""mrp.mrp_workorder_todo"", ""groups"": ""group_mrp_routings""}",DISCOVERED,,,
LI-INV-MENUX-0026,MENUX,mrp.menu_procurement_compute_mrp,,,mrp,mrp/views/stock_move_views.xml,STANDARD,"{""parent"": ""mrp.mrp_planning_menu_root"", ""action"": ""stock.ir_cron_scheduler_action_ir_actions_server"", ""groups"": ""base.group_no_one""}",DISCOVERED,,,
LI-INV-MENUX-0027,MENUX,mrp.menu_view_resource_search_mrp,,,mrp,mrp/views/mrp_workcenter_views.xml,STANDARD,"{""parent"": ""mrp.menu_mrp_configuration"", ""action"": ""mrp.mrp_workcenter_action"", ""groups"": ""group_mrp_routings""}",DISCOVERED,,,
LI-INV-MENUX-0028,MENUX,mrp.mrp_planning_menu_root,Planning,,mrp,mrp/views/mrp_views_menus.xml,STANDARD,"{""parent"": null, ""action"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0029,MENUX,mrp.product_variant_mrp,Product Variants,,mrp,mrp/views/product_views.xml,STANDARD,"{""parent"": ""mrp.menu_mrp_bom"", ""action"": ""mrp.mrp_product_variant_action"", ""groups"": ""product.group_product_variant""}",DISCOVERED,,,
LI-INV-MENUX-0030,MENUX,mrp_maintenance.menu_equipment_dashboard,Machines & Tools,,mrp_maintenance,mrp_maintenance/views/maintenance_views.xml,STANDARD,"{""parent"": ""maintenance.menu_equipment_form"", ""action"": ""maintenance.hr_equipment_action"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0031,MENUX,mrp_maintenance.menu_workcenter_tree,,,mrp_maintenance,mrp_maintenance/views/maintenance_views.xml,STANDARD,"{""parent"": ""maintenance.menu_equipment_form"", ""action"": ""mrp_maintenance.maintenance_workcenter_action"", ""groups"": ""mrp.group_mrp_routings""}",DISCOVERED,,,
LI-INV-MENUX-0032,MENUX,mrp_mps.mrp_mps_menu_planning,MPS,,mrp_mps,mrp_mps/views/mrp_mps_menu_views.xml,STANDARD,"{""parent"": ""mrp.mrp_planning_menu_root"", ""action"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0033,MENUX,mrp_mps.mrp_mps_report_menu,Master Production Schedule,,mrp_mps,mrp_mps/views/mrp_mps_menu_views.xml,STANDARD,"{""parent"": ""mrp_mps.mrp_mps_menu_planning"", ""action"": ""mrp_mps.action_mrp_mps"", ""groups"": ""mrp.group_mrp_manager""}",DISCOVERED,,,
LI-INV-MENUX-0034,MENUX,mrp_plm.menu_mrp_plm_boms,Bill of Materials,,mrp_plm,mrp_plm/views/mrp_eco_views.xml,STANDARD,"{""parent"": ""mrp_plm.menu_mrp_plm_master_data"", ""action"": ""mrp_plm.mrp_bom_action_kanban"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0035,MENUX,mrp_plm.menu_mrp_plm_changes,Changes,,mrp_plm,mrp_plm/views/mrp_eco_views.xml,STANDARD,"{""parent"": ""mrp_plm.menu_mrp_plm_root"", ""action"": ""mrp_plm.mrp_eco_action_main"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0036,MENUX,mrp_plm.menu_mrp_plm_configuration,Configuration,,mrp_plm,mrp_plm/views/mrp_eco_views.xml,STANDARD,"{""parent"": ""mrp_plm.menu_mrp_plm_root"", ""action"": null, ""groups"": ""mrp_plm.group_plm_manager""}",DISCOVERED,,,
LI-INV-MENUX-0037,MENUX,mrp_plm.menu_mrp_plm_dashboard,Overview,,mrp_plm,mrp_plm/views/mrp_eco_views.xml,STANDARD,"{""parent"": ""mrp_plm.menu_mrp_plm_root"", ""action"": ""mrp_plm.mrp_eco_type_action_dashboard"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0038,MENUX,mrp_plm.menu_mrp_plm_eco_report,ECOs,,mrp_plm,mrp_plm/views/mrp_eco_views.xml,STANDARD,"{""parent"": ""mrp_plm.menu_mrp_plm_reporting"", ""action"": ""mrp_plm.mrp_eco_action_report"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0039,MENUX,mrp_plm.menu_mrp_plm_eco_stages,ECO Stages,,mrp_plm,mrp_plm/views/mrp_eco_views.xml,STANDARD,"{""parent"": ""mrp_plm.menu_mrp_plm_configuration"", ""action"": ""mrp_plm.mrp_eco_stage_action"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0040,MENUX,mrp_plm.menu_mrp_plm_eco_tag,ECO Tags,,mrp_plm,mrp_plm/views/mrp_eco_views.xml,STANDARD,"{""parent"": ""mrp_plm.menu_mrp_plm_configuration"", ""action"": ""mrp_plm.mrp_eco_tag_action"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0041,MENUX,mrp_plm.menu_mrp_plm_eco_types,ECO Types,,mrp_plm,mrp_plm/views/mrp_eco_views.xml,STANDARD,"{""parent"": ""mrp_plm.menu_mrp_plm_configuration"", ""action"": ""mrp_plm.mrp_eco_type_action_form"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0042,MENUX,mrp_plm.menu_mrp_plm_master_data,Master Data,,mrp_plm,mrp_plm/views/mrp_eco_views.xml,STANDARD,"{""parent"": ""mrp_plm.menu_mrp_plm_root"", ""action"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0043,MENUX,mrp_plm.menu_mrp_plm_products,Products,,mrp_plm,mrp_plm/views/mrp_eco_views.xml,STANDARD,"{""parent"": ""mrp_plm.menu_mrp_plm_master_data"", ""action"": ""product.product_template_action"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0044,MENUX,mrp_plm.menu_mrp_plm_reporting,Reporting,,mrp_plm,mrp_plm/views/mrp_eco_views.xml,STANDARD,"{""parent"": ""mrp_plm.menu_mrp_plm_root"", ""action"": null, ""groups"": ""mrp_plm.group_plm_manager""}",DISCOVERED,,,
LI-INV-MENUX-0045,MENUX,mrp_plm.menu_mrp_plm_root,PLM,,mrp_plm,mrp_plm/views/mrp_eco_views.xml,STANDARD,"{""parent"": null, ""action"": null, ""groups"": ""mrp_plm.group_plm_user""}",DISCOVERED,,,
LI-INV-MENUX-0046,MENUX,mrp_plm.menu_mrp_plm_search,Search,,mrp_plm,mrp_plm/views/mrp_eco_views.xml,STANDARD,"{""parent"": ""mrp_plm.menu_mrp_plm_root"", ""action"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0047,MENUX,mrp_plm.menu_mrp_plm_workcenters,Work Centers,,mrp_plm,mrp_plm/views/mrp_eco_views.xml,STANDARD,"{""parent"": ""mrp_plm.menu_mrp_plm_master_data"", ""action"": ""mrp.mrp_workcenter_action"", ""groups"": ""mrp.group_mrp_routings""}",DISCOVERED,,,
LI-INV-MENUX-0048,MENUX,mrp_workorder.menu_mrp_dashboard,Overview,,mrp_workorder,mrp_workorder/views/mrp_workcenter_views.xml,STANDARD,"{""parent"": ""mrp.menu_mrp_root"", ""action"": ""mrp.mrp_workcenter_kanban_action"", ""groups"": ""mrp.group_mrp_routings""}",DISCOVERED,,,
LI-INV-MENUX-0049,MENUX,mrp_workorder.menu_mrp_workorder_production,Planning by Production,,mrp_workorder,mrp_workorder/views/mrp_production_views.xml,STANDARD,"{""parent"": ""mrp_workorder.mrp_workorder_menu_planning"", ""action"": ""mrp_workorder.action_mrp_workorder_dependencies_production"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0050,MENUX,mrp_workorder.menu_mrp_workorder_root,Shop Floor,,mrp_workorder,mrp_workorder/views/mrp_workorder_views_menus.xml,STANDARD,"{""parent"": null, ""action"": null, ""groups"": ""group_mrp_wo_shop_floor""}",DISCOVERED,,,
LI-INV-MENUX-0051,MENUX,mrp_workorder.menu_mrp_workorder_workcenter,Planning by Workcenter,,mrp_workorder,mrp_workorder/views/mrp_production_views.xml,STANDARD,"{""parent"": ""mrp_workorder.mrp_workorder_menu_planning"", ""action"": ""mrp_workorder.action_mrp_workorder_dependencies_workcenter"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0052,MENUX,mrp_workorder.menu_shop_floor,,,mrp_workorder,mrp_workorder/views/mrp_workorder_views_menus.xml,STANDARD,"{""parent"": null, ""action"": ""mrp_workorder.action_mrp_display"", ""groups"": ""mrp.group_mrp_user""}",DISCOVERED,,,
LI-INV-MENUX-0053,MENUX,mrp_workorder.mrp_workorder_menu_planning,Work Orders,,mrp_workorder,mrp_workorder/views/mrp_production_views.xml,STANDARD,"{""parent"": ""mrp.mrp_planning_menu_root"", ""action"": null, ""groups"": ""mrp.group_mrp_routings""}",DISCOVERED,,,
LI-INV-MENUX-0054,MENUX,point_of_sale.menu_action_tax_form_open,,,point_of_sale,point_of_sale/views/account_journal_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_config_product"", ""action"": ""account.action_tax_form"", ""groups"": ""base.group_no_one""}",DISCOVERED,,,
LI-INV-MENUX-0055,MENUX,point_of_sale.menu_point_config_product,Configuration,,point_of_sale,point_of_sale/views/point_of_sale_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_root"", ""action"": null, ""groups"": ""group_pos_manager""}",DISCOVERED,,,
LI-INV-MENUX-0056,MENUX,point_of_sale.menu_point_of_sale,Orders,,point_of_sale,point_of_sale/views/point_of_sale_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_root"", ""action"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0057,MENUX,point_of_sale.menu_point_of_sale_customer,Customers,,point_of_sale,point_of_sale/views/point_of_sale_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_of_sale"", ""action"": ""account.res_partner_action_customer"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0058,MENUX,point_of_sale.menu_point_of_sale_list,Point of Sales,,point_of_sale,point_of_sale/views/pos_config_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_config_product"", ""action"": ""point_of_sale.action_pos_config_tree"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0059,MENUX,point_of_sale.menu_point_ofsale,,,point_of_sale,point_of_sale/views/pos_order_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_of_sale"", ""action"": ""point_of_sale.action_pos_pos_form"", ""groups"": ""group_pos_manager,group_pos_user""}",DISCOVERED,,,
LI-INV-MENUX-0060,MENUX,point_of_sale.menu_point_rep,Reporting,,point_of_sale,point_of_sale/views/point_of_sale_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_root"", ""action"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0061,MENUX,point_of_sale.menu_point_root,Point of Sale,,point_of_sale,point_of_sale/views/point_of_sale_view.xml,STANDARD,"{""parent"": null, ""action"": null, ""groups"": ""group_pos_manager,group_pos_user""}",DISCOVERED,,,
LI-INV-MENUX-0062,MENUX,point_of_sale.menu_pos_bill,Coins/Bills,,point_of_sale,point_of_sale/views/pos_bill_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_config_product"", ""action"": ""point_of_sale.action_pos_bill"", ""groups"": ""group_pos_manager""}",DISCOVERED,,,
LI-INV-MENUX-0063,MENUX,point_of_sale.menu_pos_dashboard,Dashboard,,point_of_sale,point_of_sale/views/pos_config_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_root"", ""action"": ""point_of_sale.action_pos_config_kanban"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0064,MENUX,point_of_sale.menu_pos_global_settings,Settings,,point_of_sale,point_of_sale/views/point_of_sale_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_config_product"", ""action"": ""point_of_sale.action_pos_configuration"", ""groups"": ""base.group_system""}",DISCOVERED,,,
LI-INV-MENUX-0065,MENUX,point_of_sale.menu_pos_note_model,,,point_of_sale,point_of_sale/views/pos_note_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_config_product"", ""action"": ""point_of_sale.action_pos_note_model"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0066,MENUX,point_of_sale.menu_pos_payment,,,point_of_sale,point_of_sale/views/pos_payment_views.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_of_sale"", ""action"": ""point_of_sale.action_pos_payment_form"", ""groups"": ""group_pos_manager,group_pos_user""}",DISCOVERED,,,
LI-INV-MENUX-0067,MENUX,point_of_sale.menu_pos_payment_method,,,point_of_sale,point_of_sale/views/pos_payment_method_views.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_config_product"", ""action"": ""point_of_sale.action_pos_payment_method_form"", ""groups"": ""group_pos_manager,group_pos_user""}",DISCOVERED,,,
LI-INV-MENUX-0068,MENUX,point_of_sale.menu_pos_preparation_display,Preparation Display,,pos_enterprise,pos_enterprise/views/preparation_display_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_of_sale"", ""action"": ""pos_enterprise.action_preparation_display"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0069,MENUX,point_of_sale.menu_pos_preparation_printer,Preparation Printers,,point_of_sale,point_of_sale/views/pos_printer_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_of_sale"", ""action"": ""point_of_sale.action_pos_printer_form"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0070,MENUX,point_of_sale.menu_pos_preset,,,point_of_sale,point_of_sale/views/pos_preset_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_config_product"", ""action"": ""point_of_sale.action_pos_preset_form"", ""groups"": ""group_pos_preset""}",DISCOVERED,,,
LI-INV-MENUX-0071,MENUX,point_of_sale.menu_pos_products,,,point_of_sale,point_of_sale/views/product_view.xml,STANDARD,"{""parent"": ""point_of_sale.pos_config_menu_catalog"", ""action"": ""point_of_sale.product_template_action_pos_product"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0072,MENUX,point_of_sale.menu_pos_session_all,,,point_of_sale,point_of_sale/views/pos_session_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_of_sale"", ""action"": ""point_of_sale.action_pos_session"", ""groups"": ""group_pos_manager""}",DISCOVERED,,,
LI-INV-MENUX-0073,MENUX,point_of_sale.menu_product_combo,Combo Choices,,point_of_sale,point_of_sale/views/product_view.xml,STANDARD,"{""parent"": ""point_of_sale.pos_config_menu_catalog"", ""action"": ""product.product_combo_action"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0074,MENUX,point_of_sale.menu_products_pos_category,,,point_of_sale,point_of_sale/views/pos_config_view.xml,STANDARD,"{""parent"": ""point_of_sale.pos_menu_products_configuration"", ""action"": ""point_of_sale.product_pos_category_action"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0075,MENUX,point_of_sale.menu_report_daily_details,Session Report,,point_of_sale,point_of_sale/views/point_of_sale_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_rep"", ""action"": ""point_of_sale.action_report_pos_daily_sales_reports"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0076,MENUX,point_of_sale.menu_report_order_details,Sales Details,,point_of_sale,point_of_sale/views/pos_order_report_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_rep"", ""action"": ""point_of_sale.action_report_pos_details"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0077,MENUX,point_of_sale.menu_report_pos_order_all,Orders,,point_of_sale,point_of_sale/views/pos_order_report_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_rep"", ""action"": ""point_of_sale.action_report_pos_order_all"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0078,MENUX,point_of_sale.pos_config_menu_action_product_pricelist,,,point_of_sale,point_of_sale/views/product_view.xml,STANDARD,"{""parent"": ""point_of_sale.pos_config_menu_catalog"", ""action"": ""product.product_pricelist_action2"", ""groups"": ""product.group_product_pricelist""}",DISCOVERED,,,
LI-INV-MENUX-0079,MENUX,point_of_sale.pos_config_menu_action_product_product,Product Variants,,point_of_sale,point_of_sale/views/product_view.xml,STANDARD,"{""parent"": ""point_of_sale.pos_config_menu_catalog"", ""action"": ""point_of_sale.product_product_action"", ""groups"": ""product.group_product_variant""}",DISCOVERED,,,
LI-INV-MENUX-0080,MENUX,point_of_sale.pos_config_menu_catalog,Products,,point_of_sale,point_of_sale/views/product_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_root"", ""action"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0081,MENUX,point_of_sale.pos_menu_products_attribute_action,,,point_of_sale,point_of_sale/views/pos_config_view.xml,STANDARD,"{""parent"": ""point_of_sale.pos_menu_products_configuration"", ""action"": ""product.attribute_action"", ""groups"": ""product.group_product_variant""}",DISCOVERED,,,
LI-INV-MENUX-0082,MENUX,point_of_sale.pos_menu_products_configuration,Products,,point_of_sale,point_of_sale/views/point_of_sale_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_config_product"", ""action"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0083,MENUX,point_of_sale.pos_menu_products_tag_action,,,point_of_sale,point_of_sale/views/product_tag_views.xml,STANDARD,"{""parent"": ""point_of_sale.pos_menu_products_configuration"", ""action"": ""product.product_tag_action"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0084,MENUX,pos_blackbox_be.menu_log_book,,,pos_blackbox_be,pos_blackbox_be/views/pos_blackbox_be_views.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_of_sale"", ""action"": ""pos_blackbox_be.action_log_book_form"", ""groups"": ""point_of_sale.group_pos_manager""}",DISCOVERED,,,
LI-INV-MENUX-0085,MENUX,pos_enterprise.menu_point_kitchen_display_root,Kitchen Display,,pos_enterprise,pos_enterprise/views/preparation_display_view.xml,STANDARD,"{""parent"": null, ""action"": ""pos_enterprise.action_pos_preparation_display_kitchen_display"", ""groups"": ""point_of_sale.group_pos_manager""}",DISCOVERED,,,
LI-INV-MENUX-0086,MENUX,pos_enterprise.menu_report_preparation_time,Preparation Time,,pos_enterprise,pos_enterprise/views/pos_preparation_time_report_view.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_rep"", ""action"": ""pos_enterprise.pos_preparation_time_report_action"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0087,MENUX,pos_loyalty.menu_discount_loyalty_type_config,Discount & Loyalty,,pos_loyalty,pos_loyalty/views/pos_loyalty_menu_views.xml,STANDARD,"{""parent"": ""point_of_sale.pos_config_menu_catalog"", ""action"": ""loyalty.loyalty_program_discount_loyalty_action"", ""groups"": ""point_of_sale.group_pos_manager""}",DISCOVERED,,,
LI-INV-MENUX-0088,MENUX,pos_loyalty.menu_gift_ewallet_type_config,Gift cards & eWallet,,pos_loyalty,pos_loyalty/views/pos_loyalty_menu_views.xml,STANDARD,"{""parent"": ""point_of_sale.pos_config_menu_catalog"", ""action"": ""loyalty.loyalty_program_gift_ewallet_action"", ""groups"": ""point_of_sale.group_pos_manager""}",DISCOVERED,,,
LI-INV-MENUX-0089,MENUX,pos_platform_order.menu_platform_order_entity,Stores,,pos_platform_order,pos_platform_order/views/pos_platform_order_menus.xml,STANDARD,"{""parent"": ""pos_platform_order.menu_pos_platform_order_root"", ""action"": ""pos_platform_order.action_platform_order_entity"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0090,MENUX,pos_platform_order.menu_platform_order_providers,Providers,,pos_platform_order,pos_platform_order/views/pos_platform_order_menus.xml,STANDARD,"{""parent"": ""pos_platform_order.menu_pos_platform_order_root"", ""action"": ""pos_platform_order.action_platform_order_providers"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0091,MENUX,pos_platform_order.menu_platform_order_service_hours,Service Hours,,pos_platform_order,pos_platform_order/views/pos_platform_order_menus.xml,STANDARD,"{""parent"": ""pos_platform_order.menu_pos_platform_order_root"", ""action"": ""pos_platform_order.action_platform_order_service_hours"", ""groups"": null}",DISCOVERED,,,
LI-INV-MENUX-0092,MENUX,pos_platform_order.menu_pos_platform_order_root,Platform Orders,,pos_platform_order,pos_platform_order/views/pos_platform_order_menus.xml,STANDARD,"{""parent"": ""point_of_sale.menu_point_config_product"", ""action"": null, ""groups"": null}",DISCOVERED,,,
