id,binding_model_id,create_uid,write_uid,type,path,binding_type,binding_view_types,name,help,create_date,write_date,view_id,res_id,limit,search_view_id,domain,context,res_model,target,view_mode,mobile_view_mode,usage,filter,cache
715,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Print Resume""}",\N,2026-03-18 05:33:52.086694,2026-03-29 06:23:20.852916,\N,\N,80,\N,\N,{'default_employee_ids': active_ids},hr.employee.cv.wizard,new,form,kanban,\N,\N,t
633,\N,1,1,ir.actions.act_window,purchase-orders,action,"list,form","{""en_US"": ""Purchase Orders""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                No purchase order found. Let's create one!\\n              </p><p>\\n                Once you ordered your products to your supplier, confirm your request for quotation and it will turn into a purchase order.\\n              </p>\\n            ""}",2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742,\N,\N,80,1603,"[('state','=', 'purchase')]",{},purchase.order,current,"list,kanban,form,pivot,graph,calendar,activity",kanban,\N,\N,t
632,\N,1,1,ir.actions.act_window,purchase,action,"list,form","{""en_US"": ""Requests for Quotation""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                No request for quotation found. Let's create one!\\n              </p><p>\\n                Requests for quotation are documents that will be sent to your suppliers to request prices for different products you consider buying.\\n                Once an agreement has been found with the supplier, they will be confirmed and turned into purchase orders.\\n              </p>\\n            ""}",2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742,1607,\N,80,1602,[],{'quotation_only': True},purchase.order,current,"list,kanban,form,pivot,graph,calendar,activity",kanban,\N,\N,t
634,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Purchase Order Line""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                No purchase order were made for this product yet!\\n            </p>\\n        ""}",2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742,1613,\N,80,\N,\N,"{\n                'search_default_order_date_last_year': 1,\n                'search_default_groupby_product': 1,\n        }",purchase.order.line,current,"list,pivot,graph",kanban,\N,\N,t
638,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Requests for Quotation""}",\N,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742,1601,\N,80,1602,\N,{},purchase.order,main,form,kanban,\N,\N,t
641,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Settings""}",\N,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742,\N,\N,80,\N,\N,"{'module' : 'purchase', 'bin_size': False}",res.config.settings,current,form,kanban,\N,\N,t
642,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""RFQs and Purchases""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    This vendor has no purchase order. Create a new RfQ\\n                </p><p>\\n                    The request for quotation is the first step of the purchases flow. Once\\n                    converted into a purchase order, you will be able to control the receipt\\n                    of the products and the vendor bill.\\n                </p>\\n            ""}",2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742,\N,\N,80,\N,\N,"{'search_default_partner_id': active_id, 'default_partner_id': active_id}",purchase.order,current,"list,kanban,form,graph",kanban,\N,\N,t
640,726,1,1,ir.actions.act_window,\N,action,"list,kanban","{""en_US"": ""Add/Remove Followers""}",\N,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742,\N,\N,80,\N,\N,"{'default_res_model': 'purchase.order', 'default_res_ids': active_ids}",mail.followers.edit,new,form,kanban,\N,\N,t
323,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""New Transaction""}",\N,2026-03-18 05:04:19.213591,2026-03-29 06:24:40.849619,923,\N,80,\N,\N,{},account.bank.statement.line,new,form,kanban,\N,\N,t
93,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Onboarding Steps""}",\N,2026-03-18 05:03:36.617167,2026-03-29 06:22:16.859966,\N,\N,80,\N,\N,{},onboarding.onboarding.step,current,"list,form",kanban,\N,\N,t
548,\N,1,1,ir.actions.act_window,lots,action,"list,form","{""en_US"": ""Lots / Serial Numbers""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n            Add a lot/serial number\\n          </p><p>\\n            Lots/Serial numbers help you tracking the path followed by your products.\\n            From their traceability report you will see the full history of their use, as well as their composition.\\n          </p>\\n        ""}",2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949,\N,\N,80,1419,"['|', ('location_id', '=', False), ('location_id.company_id', 'in', allowed_company_ids + [False])]","{'search_default_group_by_location': True, 'display_complete': True}",stock.lot,current,"list,form",kanban,\N,\N,t
549,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Lots/Serial Numbers""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n            Add a lot/serial number\\n          </p><p>\\n            Lots/Serial numbers help you tracking the path followed by your products.\\n            From their traceability report you will see the full history of their use, as well as their composition.\\n          </p>\\n        ""}",2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949,\N,\N,80,1419,"['|', ('location_id', '=', False), ('location_id.company_id', 'in', allowed_company_ids + [False])]","{'search_default_group_by_product': 1, 'display_complete': True, 'default_company_id': allowed_company_ids[0]}",stock.lot,current,"list,form",kanban,\N,\N,t
557,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Warehouses""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Define a new warehouse\\n              </p>\\n            ""}",2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949,1435,\N,80,\N,\N,{},stock.warehouse,current,"list,form",kanban,\N,\N,t
643,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Vendor Bills""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    Record a new vendor bill\\n                </p><p>\\n                    Vendors bills can be pre-generated based on purchase\\n                    orders or receipts. This allows you to control bills\\n                    you receive from your vendor according to the draft\\n                    document in Odoo.\\n                </p>\\n            ""}",2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742,\N,\N,80,\N,"[('move_type','in',('in_invoice', 'in_refund'))]","{'search_default_partner_id': active_id, 'default_move_type': 'in_invoice', 'default_partner_id': active_id}",account.move,current,"list,form,graph",kanban,\N,\N,t
644,\N,1,1,ir.actions.act_window,purchase-analysis,action,"list,form","{""en_US"": ""Purchase Analysis""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                No Purchase Analysis\\n            </p><p>\\n                This analysis allows you to easily check and analyse your company purchase history and performance.\\n                You can track your negotiation performance, the delivery performance of your vendors, etc\\n            </p>\\n        ""}",2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742,\N,\N,80,\N,\N,"{\n                'search_default_orders': 1,\n                'search_default_filter_date_approve': 1}",purchase.report,current,"graph,pivot",kanban,\N,\N,t
561,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Transfers""}",\N,2026-03-18 05:30:58.653183,2026-03-29 06:23:28.92897,\N,\N,80,1460,,"{'contact_display': 'partner_address', 'default_company_id': allowed_company_ids[0]}",stock.picking,current,"list,kanban,form,calendar,map",kanban,\N,\N,t
575,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""All Transfers""}",\N,2026-03-18 05:30:58.653183,2026-03-29 06:23:28.92897,\N,\N,80,\N,\N,{'contact_display': 'partner_address'},stock.picking,current,"list,kanban,form,calendar,map",kanban,\N,\N,t
385,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Sales Analysis By Customers""}","{""en_US"": ""<p>This report performs analysis on your quotations and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.</p>""}",2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943,1066,\N,80,1068,\N,"{'search_default_Customer': 1, 'group_by': 'partner_id', 'search_default_filter_order_date': 1}",sale.report,current,"graph,pivot",kanban,\N,\N,t
382,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Sales Analysis""}","{""en_US"": ""<p>This report performs analysis on your quotations and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.</p>""}",2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943,\N,\N,80,1068,"[('state', '!=', 'cancel')]","{'search_default_Sales':1,'group_by':[], 'search_default_filter_order_date': 1}",sale.report,current,"graph,pivot,list,form",kanban,\N,\N,t
387,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Quotations Analysis""}","{""en_US"": ""<p>This report performs analysis on your quotations. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.</p>""}",2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943,\N,\N,80,\N,"[('state','=','draft'),('team_id', '=', active_id)]",{'search_default_order_month':1},sale.report,current,"graph,list",kanban,\N,\N,t
369,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Tax Units""}",\N,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321,1040,\N,80,\N,\N,{},account.tax.unit,current,"list,form",kanban,\N,\N,t
361,\N,1,1,ir.actions.act_window,financial-budgets,action,"list,form","{""en_US"": ""Financial Budgets""}",\N,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321,1012,\N,80,\N,\N,{},account.report.budget,current,"list,form",kanban,\N,\N,t
154,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Gross Margin""}","{""en_US"": ""<p class=\\""o_view_nocontent_empty_folder\\"">\\n                No activity yet on this account\\n            </p><p>\\n                In Odoo, sales orders and projects are implemented using\\n                analytic accounts. You can track costs and revenues to analyse\\n                your margins easily.\\n            </p><p>\\n                Costs will be created automatically when you register supplier\\n                invoices, expenses or timesheets.\\n            </p><p>\\n                Revenues will be created automatically when you create customer\\n                invoices. Customer invoices can be created based on sales orders\\n                (fixed price invoices), on timesheets (based on the work done) or\\n                on expenses (e.g. reinvoicing of travel costs).\\n            </p>\\n        ""}",2026-03-18 05:03:46.533969,2026-03-29 06:22:30.642764,446,\N,80,447,"[('auto_account_id','=', active_id)]",{'search_default_group_date': 1},account.analytic.line,current,"list,form,graph,pivot",kanban,\N,\N,t
586,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Operations Types""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                No transfer found. Let's create one!\\n            </p><p>\\n                Transfers allow you to move products from one location to another.\\n            </p>\\n        ""}",2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949,\N,\N,80,\N,\N,{},stock.picking.type,current,"list,form",kanban,\N,\N,t
587,\N,1,1,ir.actions.act_window,inventory,action,"list,form","{""en_US"": ""Inventory Overview""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n            Create a new operation type\\n            </p><p>\\n            The operation type system allows you to assign each stock\\n            operation a specific type which will alter its views accordingly.\\n            On the operation type you could e.g. specify if packing is needed by default,\\n            if it should show the customer.\\n            </p>\\n        ""}",2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949,\N,\N,80,\N,\N,{},stock.picking.type,current,"kanban,form",kanban,\N,\N,t
358,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Accounting Reports""}",\N,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321,1002,\N,80,1004,\N,{},account.report,current,"list,form",kanban,\N,\N,t
293,\N,1,1,ir.actions.act_window,analytic-report,action,"list,form","{""en_US"": ""Analytic Reporting""}",\N,2026-03-18 05:04:07.882243,2026-03-29 06:23:14.742145,\N,\N,80,824,\N,"{\n                'search_default_group_by_analytic_account': 1,\n                'search_default_fiscal_date': 1,\n            }",account.analytic.line,current,"pivot,list,kanban,form,graph,grid",kanban,\N,\N,t
739,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Locations""}",\N,2026-03-18 05:39:37.857847,2026-03-29 06:23:14.917797,1940,\N,80,1941,\N,{},res.city.zip,current,"list,form",kanban,\N,\N,t
388,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Sales Analysis""}","{""en_US"": ""<p>This report performs analysis on your sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.</p>""}",2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943,\N,\N,80,\N,"[('state','not in',('draft','cancel'))]","{\n            'search_default_Sales': 1,\n            'search_default_filter_date': 1,\n            'search_default_team_id': [active_id]}",sale.report,current,"graph,list",kanban,\N,\N,t
391,594,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Accrued Revenue Entry""}",\N,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943,\N,\N,80,\N,\N,{},account.accrued.orders.wizard,new,form,kanban,\N,\N,t
392,595,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Accrued Revenue Entry""}",\N,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943,\N,\N,80,\N,\N,{},account.accrued.orders.wizard,new,form,kanban,\N,\N,t
393,594,1,1,ir.actions.act_window,\N,action,"list,kanban","{""en_US"": ""Cancel""}",\N,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943,1069,\N,80,\N,\N,{},sale.mass.cancel.orders,new,form,kanban,\N,\N,t
170,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Privacy Logs""}",\N,2026-03-18 05:03:50.972707,2026-03-29 06:22:36.196083,\N,\N,80,\N,\N,{'create': False},privacy.log,current,"list,form",kanban,\N,\N,t
171,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Privacy Logs""}",\N,2026-03-18 05:03:50.972707,2026-03-29 06:22:36.196083,\N,\N,80,\N,\N,{'create': False},privacy.log,current,form,kanban,\N,\N,t
174,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Print Labels""}",\N,2026-03-18 05:03:51.572879,2026-03-29 06:22:36.495786,\N,\N,80,\N,\N,{},product.label.layout,new,"list,form",kanban,\N,\N,t
204,439,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Share Document""}",\N,2026-03-18 05:03:56.389074,2026-03-29 06:22:42.025906,\N,\N,80,\N,\N,{'dialog_size': 'medium'},portal.share,new,form,kanban,\N,\N,t
176,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Products""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a new product\\n            </p>\\n        ""}",2026-03-18 05:03:51.572879,2026-03-29 06:22:36.495786,\N,\N,80,\N,\N,{},product.template,current,"kanban,list,form",kanban,\N,\N,t
175,\N,1,1,ir.actions.act_window,product-tags,action,"list,form","{""en_US"": ""Product Tags""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n            Define a new tag\\n          </p><p>\\n            Tags are used to search product for a given theme.\\n          </p>\\n        ""}",2026-03-18 05:03:51.572879,2026-03-29 06:22:36.495786,\N,\N,80,\N,\N,{'create': True},product.tag,current,"list,form",kanban,\N,\N,t
182,\N,1,1,ir.actions.act_window,attributes,action,"list,form","{""en_US"": ""Attributes""}",\N,2026-03-18 05:03:51.572879,2026-03-29 06:22:36.495786,\N,\N,80,\N,\N,{},product.attribute,current,"list,form",kanban,\N,\N,t
325,\N,1,1,ir.actions.act_window,reconciliation,action,"list,form","{""en_US"": ""Bank Matching""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">Nothing to do here!</p>\\n                <p>No transactions matching your filters were found.</p>\\n            ""}",2026-03-18 05:04:19.213591,2026-03-29 06:24:40.849619,921,\N,80,920,"[('state', '!=', 'cancel')]","{'default_journal_id': active_id, 'search_default_journal_id': active_id}",account.bank.statement.line,current,"kanban,list",kanban,\N,\N,t
